id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,punctuation_count,avg_word_length,sentence_count,hour,ml_sentiment,ml_confidence,ml_probabilities,ml_prob_negative,ml_prob_neutral,ml_prob_positive,model_type
18076628009494054,"Well, if you couldn’t afford to eat and didn’t have a place to live, how can you pay for a phone bill?",johnbaggettjr,2025-08-10 15:53:52+00:00,https://www.threads.com/@johnbaggettjr/post/DNLiQ681pAS,102,TRUE,102,True,,,no,well you couldn afford eat and didn have place live how can you pay for phone bill,,0,True,False,False,22,102,0,0,3,3.6818181818181817,1,15,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.04, np.str_('positive'): 0.06}",0.9,0.04,0.06,traditional
18076628009494054,"Well, if you couldn’t afford to eat and didn’t have a place to live, how can you pay for a phone bill?",johnbaggettjr,2025-08-10 15:53:52+00:00,https://www.threads.com/@johnbaggettjr/post/DNLiQ681pAS,102,TRUE,102,True,,,no,well you couldn afford eat and didn have place live how can you pay for phone bill,,0,True,False,False,22,102,0,0,3,3.6818181818181817,1,15,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.04, np.str_('positive'): 0.06}",0.9,0.04,0.06,traditional
17903854788226761,"Sugar does not curve hunger pangs, just the opposite actually.  Protein, in meat and eggs will stave hunger.  You also do not have to eat all day long.  Eat one big meal filled with fat and protien and drink water. You will lose that need for snacks.  Sugar and refined carbs are the problem.",johnniereno1,2025-08-11 12:07:13+00:00,https://www.threads.com/@johnniereno1/post/DNNtHwpNJ8y,TEXT_POST,,292,True,False,,no,sugar doe not curve hung pang just the opposite actual protein meat and egg will stave hung you also not have eat all day long eat one big meal fill with fat and protien and drink wat you will lose that need for snack sugar and refin carb are the problem,,0,False,False,False,54,292,0,1,8,4.351851851851852,6,12,negative,0.8,"{np.str_('negative'): 0.8, np.str_('neutral'): 0.08, np.str_('positive'): 0.12}",0.8,0.08,0.12,traditional
18170146006358735,Incorrect. Sodas make you hungrier.,jon_barlar,2025-08-10 22:20:26+00:00,https://www.threads.com/@jon_barlar/post/DNMOgKLu5Nr,TEXT_POST,,35,True,False,,no,incorrect soda make you hungri,,0,False,False,False,5,35,1,0,2,6.2,2,22,negative,0.88,"{np.str_('negative'): 0.88, np.str_('neutral'): 0.0, np.str_('positive'): 0.12}",0.88,0.0,0.12,traditional
18079356625897599,Doesn’t look like you’re anywhere close to going hungry so you should be fine without soda for awhile,jonking____,2025-08-10 11:07:38+00:00,https://www.threads.com/@jonking____/post/DNLBgguuYZV,TEXT_POST,,101,True,False,,no,doesn look like you anywhere close going hungry you should fine without soda for awhile,,0,False,False,False,18,101,0,0,0,4.666666666666667,1,11,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.06, np.str_('positive'): 0.05}",0.89,0.06,0.05,traditional
17933543346076541,Posted by a fat person shocker,joshuamreaves,2025-08-10 20:18:30+00:00,https://www.threads.com/@joshuamreaves/post/DNMAjGcJ6rl,TEXT_POST,,30,True,False,,no,post fat person shock,,0,False,False,False,6,30,0,0,0,4.166666666666667,1,20,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.0, np.str_('positive'): 0.01}",0.99,0.0,0.01,traditional
18150342445385462,"No, nothing valid is said here. By the way, nothing wrong with feeling hungry. Perfectly normal feeling and you can ignore it and live in a fasted state for days if you gave excess calories to burn.",joshuasunforged,2025-08-09 21:03:44+00:00,https://www.threads.com/@joshuasunforged/post/DNJg7jshFtK,TEXT_POST,,198,True,False,,no,noth valid said here the way noth wrong with feel hungry perfect normal feel and you can ignore and live fast state for day you gave exces calorie burn,,0,False,False,False,37,198,1,2,5,4.378378378378378,3,21,negative,0.81,"{np.str_('negative'): 0.81, np.str_('neutral'): 0.01, np.str_('positive'): 0.18}",0.81,0.01,0.18,traditional
17963072294808606,I have had arfid since I was 11 years old and I am now 18. When I wasn’t eating anything my body would go into flight mode and after possible a week without eating ANTHING I would come home and eat everything in sight even food I didn’t like. If you’re hungry enough the food anxiety will go away and your body WILL take over.,josie1z,2025-08-10 13:08:12+00:00,https://www.threads.com/@josie1z/post/DNLPTfKtMsq,326,TRUE,326,True,,,no,have had arfid since was year old and now when wasn eat anyth body would into flight mode and aft possible week without eat anth would come home and eat everyth sight even food didn like you hungry enough the food anxiety will away and your body will take over,,0,False,False,True,65,326,0,1,3,4.030769230769231,3,13,negative,0.8,"{np.str_('negative'): 0.8, np.str_('neutral'): 0.0, np.str_('positive'): 0.2}",0.8,0.0,0.2,traditional
18075432050507127,They can make the choice to pay for it with money they work for,jrcriddlde,2025-08-10 05:07:18+00:00,https://www.threads.com/@jrcriddlde/post/DNKYRWqtVn3,TEXT_POST,,63,True,False,,no,they can make the choice pay for with money they work for,,0,False,False,False,14,63,0,0,0,3.5714285714285716,1,5,negative,0.73,"{np.str_('negative'): 0.73, np.str_('neutral'): 0.06, np.str_('positive'): 0.21}",0.73,0.06,0.21,traditional
18074894200823187,Get help.,jsh_6120,2025-08-10 17:31:23+00:00,https://www.threads.com/@jsh_6120/post/DNLtbEpxxtJ,TEXT_POST,,9,True,False,,no,get help,,0,False,False,False,2,9,0,0,1,4.0,1,17,negative,0.88,"{np.str_('negative'): 0.88, np.str_('neutral'): 0.08, np.str_('positive'): 0.04}",0.88,0.08,0.04,traditional
17893248672164255,"Yeah, let’s take advice from morbidly obese people on nutrition. 🙄. Guess you don’t check to see how many cans of veggies you can actually buy for $3, but yeah, keep lying about sugary drinks that make you hungrier.",jthomasgross,2025-08-10 07:55:22+00:00,https://www.threads.com/@jthomasgross/post/DNKrgQKO94o,TEXT_POST,,215,True,False,,no,yeah let take advice from morbid obese people nutrition gues you don check see how many can veggie you can actual buy for but yeah keep lying about sugary drink that make you hungri,🙄,1,False,False,False,39,215,0,0,6,4.512820512820513,3,7,negative,0.6,"{np.str_('negative'): 0.6, np.str_('neutral'): 0.02, np.str_('positive'): 0.38}",0.6,0.02,0.38,traditional
18049745774235726,And when their teeth are rotting and infected and hurt like hell bc all they drink is soda then what? They can’t afford to get them fixed so they are just in pain so smart !,julialemleyy,2025-08-10 00:25:00+00:00,https://www.threads.com/@julialemleyy/post/DNJ39upO52q,TEXT_POST,,173,True,False,,no,and when their teeth are rott and infect and hurt like hell all they drink soda then what they can afford get them fix they are just pain smart,,0,True,True,False,36,173,1,0,2,3.8333333333333335,2,0,negative,0.65,"{np.str_('negative'): 0.65, np.str_('neutral'): 0.18, np.str_('positive'): 0.17}",0.65,0.18,0.17,traditional
17851454319520563,Never take health advice from a massively obese person. That’s 0 critical thinking skills. You probably take your own health advice and that’s why you look like that.,jumpinjammie,2025-08-11 16:52:45+00:00,https://www.threads.com/@jumpinjammie/post/DNONzBDpk4Q,166,TRUE,166,True,,,no,nev take health advice from massive obese person that critical think skill you probab take your own health advice and that why you look like that,,0,False,False,False,28,166,0,1,3,4.964285714285714,3,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
18140248531414019,Never take health advice from a massively obese person. That’s 0 critical thinking skills. You probably take your own health advice and that’s why you look like that.,jumpinjammie,2025-08-11 16:52:40+00:00,https://www.threads.com/@jumpinjammie/post/DNONyXoJHOr,166,TRUE,166,True,,,no,nev take health advice from massive obese person that critical think skill you probab take your own health advice and that why you look like that,,0,False,False,False,28,166,0,1,3,4.964285714285714,3,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
18220352788306214,Never take health advice from a massively obese person. That’s 0 critical thinking skills. You probably take your own health advice and that’s why you look like that.,jumpinjammie,2025-08-11 16:53:16+00:00,https://www.threads.com/@jumpinjammie/post/DNON20jpIet,166,TRUE,166,True,,,no,nev take health advice from massive obese person that critical think skill you probab take your own health advice and that why you look like that,,0,False,False,False,28,166,0,1,3,4.964285714285714,3,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
17851454319520563,Never take health advice from a massively obese person. That’s 0 critical thinking skills. You probably take your own health advice and that’s why you look like that.,jumpinjammie,2025-08-11 16:52:45+00:00,https://www.threads.com/@jumpinjammie/post/DNONzBDpk4Q,166,TRUE,166,True,,,no,nev take health advice from massive obese person that critical think skill you probab take your own health advice and that why you look like that,,0,False,False,False,28,166,0,1,3,4.964285714285714,3,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
17973615914875586,Never take health advice from a massively obese person. That’s 0 critical thinking skills. You probably take your own health advice and that’s why you look like that.,jumpinjammie,2025-08-11 16:52:50+00:00,https://www.threads.com/@jumpinjammie/post/DNONzp6J2W5,166,TRUE,166,True,,,no,nev take health advice from massive obese person that critical think skill you probab take your own health advice and that why you look like that,,0,False,False,False,28,166,0,1,3,4.964285714285714,3,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
17910261300193512,Never take health advice from a massively obese person. That’s 0 critical thinking skills. You probably take your own health advice and that’s why you look like that.,jumpinjammie,2025-08-11 16:52:55+00:00,https://www.threads.com/@jumpinjammie/post/DNON0PVJAnS,166,TRUE,166,True,,,no,nev take health advice from massive obese person that critical think skill you probab take your own health advice and that why you look like that,,0,False,False,False,28,166,0,1,3,4.964285714285714,3,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
18078030262748758,Never take health advice from a massively obese person. That’s 0 critical thinking skills. You probably take your own health advice and that’s why you look like that.,jumpinjammie,2025-08-11 16:53:07+00:00,https://www.threads.com/@jumpinjammie/post/DNON1rxp0IV,166,TRUE,166,True,,,no,nev take health advice from massive obese person that critical think skill you probab take your own health advice and that why you look like that,,0,False,False,False,28,166,0,1,3,4.964285714285714,3,16,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
18052764515435159,"People who are on SNAP also have a higher rate of disability than people not on SNAP, including ADHD and Autism. I have both, and I struggle to both *remember* to eat and to *eat* in general.

Soda is a lifesaver. I often forget to eat until I'm so hungry I'm shaking, and then have no desire to eat because my blood sugar is so low, I'm nauseous, and also all of the foods sound awful.

The answer is sugar followed by protein. Soda is a lifesaver in those moments.",juniperdoes,2025-08-10 12:00:11+00:00,https://www.threads.com/@juniperdoes/post/DNLHhZQOYGt,TEXT_POST,,470,True,False,,no,people who are snap also have high rate disability than people not snap includ adhd and autism have both and struggle both rememb eat and eat general soda lifesav often forget eat until hungry shak and then have desire eat because blood sugar low nauseou and also all the food sound awful the answ sugar follow protein soda lifesav those moment,,0,False,False,True,90,470,0,2,11,4.166666666666667,6,12,negative,0.79,"{np.str_('negative'): 0.79, np.str_('neutral'): 0.02, np.str_('positive'): 0.19}",0.79,0.02,0.19,traditional
18038713901398220,Not surprised that you are morbidly obese with that mindset. The pure fact that you’re morbidly obese means that whatever you’re eating is not good for you. Whether it was paid for by you or taxpayers is fucking stupid regardless.,justin_anthony17,2025-08-10 16:56:48+00:00,https://www.threads.com/@justin_anthony17/post/DNLpd2xtI_h,TEXT_POST,,230,True,False,,no,not surpris that you are morbid obese with that mindset the pure fact that you morbid obese mean that whatev you eat not good for you wheth was paid for you taxpayer fuck stupid regardles,,0,False,False,False,40,230,1,3,3,4.775,3,16,negative,0.92,"{np.str_('negative'): 0.92, np.str_('neutral'): 0.0, np.str_('positive'): 0.08}",0.92,0.0,0.08,traditional
17879121714261577,As a nurse this post makes me physically recoil,justis.for.all,2025-08-10 05:50:26+00:00,https://www.threads.com/@justis.for.all/post/DNKdNQVsFAx,TEXT_POST,,47,True,False,,no,nurse thi post make physical recoil,,0,False,False,False,9,47,0,0,0,4.333333333333333,1,5,negative,0.89,"{np.str_('negative'): 0.89, np.str_('neutral'): 0.0, np.str_('positive'): 0.11}",0.89,0.0,0.11,traditional
18053054873164400,Bullshit. You just want to keep being fat. Do it in your own dime.,justkim64,2025-08-11 14:46:18+00:00,https://www.threads.com/@justkim64/post/DNN_U5HODHl,TEXT_POST,,66,True,False,,no,bullshit you just want keep being fat your own dime,,0,False,False,False,14,66,0,1,3,3.7857142857142856,3,14,negative,0.93,"{np.str_('negative'): 0.93, np.str_('neutral'): 0.04, np.str_('positive'): 0.03}",0.93,0.04,0.03,traditional
17909197263074415,sodas are a terrible solution & whoever told you this is wrong! that’s so bad for your body,justyoursouthernmamma,2025-08-10 21:39:20+00:00,https://www.threads.com/@justyoursouthernmamma/post/DNMJzJepeBl,TEXT_POST,,91,True,False,,no,soda are terrible solution whoev told you thi wrong that bad for your body,,0,False,True,False,18,91,0,2,1,4.111111111111111,2,21,negative,0.97,"{np.str_('negative'): 0.97, np.str_('neutral'): 0.01, np.str_('positive'): 0.02}",0.97,0.01,0.02,traditional
17994684440670051,It's unpopular because you're fucking wrong,jyohe95,2025-08-10 16:20:15+00:00,https://www.threads.com/@jyohe95/post/DNLlSEhx2QV,TEXT_POST,,43,True,False,,no,unpopular because you fuck wrong,,0,False,False,False,6,43,0,1,0,6.333333333333333,1,16,negative,0.98,"{np.str_('negative'): 0.98, np.str_('neutral'): 0.02, np.str_('positive'): 0.0}",0.98,0.02,0.0,traditional
17998949513805529,You can buy an entire bag of sugar for less…….,k.divers,2025-08-09 22:02:59+00:00,https://www.threads.com/@k.divers/post/DNJntjiRdbt,TEXT_POST,,46,True,False,,no,you can buy entire bag sugar for les,,0,False,False,False,10,46,0,0,1,3.7,1,22,negative,0.61,"{np.str_('negative'): 0.61, np.str_('neutral'): 0.39, np.str_('positive'): 0.0}",0.61,0.39,0.0,traditional
18274825672302875,"When I was at my lowest point financially I didn’t qualify for any benefits but was living out of my vehicle. Peanut butter, canned foods, and tortillas were all I ate for months on end.",k.j.rasnake,2025-08-10 13:32:04+00:00,https://www.threads.com/@k.j.rasnake/post/DNLSCTLOJmK,186,TRUE,186,True,,,no,when was low point financial didn qualify for any benefit but was liv out vehicle peanut butt cann food and tortilla were all ate for month end,,0,False,False,False,35,186,0,0,4,4.3428571428571425,2,13,negative,0.77,"{np.str_('negative'): 0.77, np.str_('neutral'): 0.14, np.str_('positive'): 0.09}",0.77,0.14,0.09,traditional
18274825672302875,"When I was at my lowest point financially I didn’t qualify for any benefits but was living out of my vehicle. Peanut butter, canned foods, and tortillas were all I ate for months on end.",k.j.rasnake,2025-08-10 13:32:04+00:00,https://www.threads.com/@k.j.rasnake/post/DNLSCTLOJmK,186,TRUE,186,True,,,no,when was low point financial didn qualify for any benefit but was liv out vehicle peanut butt cann food and tortilla were all ate for month end,,0,False,False,False,35,186,0,0,4,4.3428571428571425,2,13,negative,0.77,"{np.str_('negative'): 0.77, np.str_('neutral'): 0.14, np.str_('positive'): 0.09}",0.77,0.14,0.09,traditional
18091013146674099,It’s better to drink protein than a soda. That’s about the same price range too and provides something more than extra sugar that you don’t need.,kalonshampine,2025-08-10 05:02:52+00:00,https://www.threads.com/@kalonshampine/post/DNKXw3uuy7O,TEXT_POST,,145,True,False,,no,bett drink protein than soda that about the same price range too and provide someth more than extra sugar that you don need,,0,False,False,False,26,145,0,0,2,4.615384615384615,2,5,negative,0.86,"{np.str_('negative'): 0.86, np.str_('neutral'): 0.02, np.str_('positive'): 0.12}",0.86,0.02,0.12,traditional
17958796787976481,"I work at a coffee shop and lemme tell you, a pastry, orange juice, and cheese stick have gotten me through a good handful of hungry days",kane_in_socal,2025-08-10 04:20:08+00:00,https://www.threads.com/@kane_in_socal/post/DNKS35NOwvo,TEXT_POST,,137,True,False,,no,work coffee shop and lemme tell you pastry orange juice and cheese stick have gotten through good handful hungry day,,0,False,False,False,27,137,1,0,3,4.111111111111111,1,4,negative,0.82,"{np.str_('negative'): 0.82, np.str_('neutral'): 0.09, np.str_('positive'): 0.09}",0.82,0.09,0.09,traditional
